,tweet_id,sentiment,content
27706,1695884643,happiness,@chrisfullman I would never do such a thing!  The only thing more awesomerer is the 15 minute walk to work
27708,1695884798,happiness,"@ScaperSuse  hey!, which song was that? I would like to listen to it"
27712,1695884918,sadness,wishes it wasn't a bank holiday so he could be on the radio this afternoon... but at least he has another week to come up with some ideas
27715,1695884965,happiness,@daniamiwa Were you at the parade yesterday at Powderhorn? Guessing Ava and Bella were similarly mesmerized by the whimsical fairyness
27718,1695885020,happiness,"Rest earlier is good for your health. So, I say good nite to you all!"
27721,1695885098,happiness,@himynameisryan let me know how it goes babe  good luck!
27728,1695885411,happiness,Just had the best shower ever  Still completely deaf in one ear but kinda getting used to it now!! Gonna watch 'the women' now!
27730,1695885529,happiness,@boardopboy Picture or it never happened.
27731,1695885538,happiness,"Happy Monday, Twishers!!  Passing the coffee..."
27738,1695885857,happiness,@DutchReaganite Then I'll need plenty of quizzes to get through the work day.
27740,1695921265,happiness,putting 3 new consultants to work this week. it's a good feeling!  congrats on your offers
27744,1695921459,happiness,"waiting for amy so me, her and @reecerentboy can go see the hannah montanna movie!!!"
27749,1695921690,happiness,"happy! did crepe, again!"
27762,1695922312,happiness,@CursedJezzy Thanks for the mascara input. It's appreciated.
27763,1695922325,happiness,Oh yeah the camera clipping problems with Void are now completely fixed  yay me for fiddling about
27769,1695922582,happiness,hmm i dont know what to do today....cause im done with school...and it feel great
27773,1695922696,happiness,Morning workout sesh.  Love Life.
27775,1695922779,sadness,"The Gray Hat Python book reminded me how many security tools are python version specific, which is a pain if you need to use all of them"
27779,1695922907,happiness,Happy morning Sunshine  It's May 4! I'm driving with the windows down and singing and smiling and not wearing shoes because i'm Kirsten!
27780,1695922947,happiness,@lilmoxey Yay for full-term!!
27795,1695923392,happiness,"@ArielSatriani what did you do?haha. just wash your feet and go to bed,mommas boy"
27797,1695923489,sadness,@marissa110 heyy i finally got one too  oh and good luck on your finals today
27800,1695923630,sadness,"@PRChels_BE I heard the Yellow Light Maybes put on a great show Saturday! Sorry I missed it, Chelk."
27804,1695923791,happiness,"@laermer yep - three things: a good haircut, the ability to listen and the value of not taking yourself too seriously"
27810,1695924039,sadness,"Intel gfx driver situation much better with recent upgrades. kernel 2.6.30rc4 and driver from git: Suspend working again, fewer mem leaks"
27813,1695924245,sadness,@Alyssa_Milano Hey there  Thought i'd tweet you to say Hi..I have so much to write but theres no space in this little box hehe Damn
27830,1695925093,happiness,@sassyotaku enjoy NOLA definitely one of my favorite cities in the world. Please have a beignet with chocolate for me
27835,1695925301,happiness,@lilxklein i see you hannah klein!. lookin good today
27845,1695961519,happiness,@CourvidLove4Eva  FC is back dear.
27852,1695961652,happiness,added 30 minutes to morning sleep by cutting out useless Today Show. Feels nice
27853,1695961757,happiness,Yayz! Today's is the day I call and see if I got that job! x3 I ish so happy... even though I slept horribly... So I'm kinda drained...
27857,1695961913,happiness,Good morning ! Wishing everyone a great week
27859,1695962080,happiness,@PatriciaP1977 thanks for the follow
27860,1695962114,happiness,@IntriguingDs ... same to you!
27862,1695962186,happiness,"@dg4G ha! nice.    that's about all the german you're gonna get from me.  after that, it's just counting and jibberish."
27863,1695962196,happiness,Happy Star Wars Day to you all
27864,1695962259,happiness,had a thrilling time with DAS joyride roadtrip! nice driving Pai and Paulo.  http://plurk.com/p/rrg18
27867,1695962355,happiness,@AndreasHale yeah !!
27870,1695962417,happiness,Beautiful morning here in the mountains
27883,1695962999,happiness,Goodmorning
27885,1695963058,happiness,@snappingturtle @Jonin60seconds requested the date - and he is the guest of honour after all...
27888,1695963268,happiness,@LittleFletcher oh yeah...haven't seem that in ages!! got to watch that soon!! thanks for reminding me!!
27889,1695963321,happiness,@atomicfern just made my day: http://tinyurl.com/cumqmv
27891,1695963429,happiness,subway  im going to get subway....  love it! ate it often when i was in new zealand....
27893,1695963782,sadness,"@DoctahAna Can't really do anything about that, now can I?"
27895,1695964011,happiness,from last Montday's award ceremony  http://twitpic.com/4jkvl
27913,1695964670,happiness,@latinavanessa I'm sooo ready for a beautifyl day
27914,1695964746,happiness,@gamerbabe360 I'm feeling a little sleepy now. Been reading Gunter Grass... wonderful but tiny print. Eyes done in
27917,1695964985,happiness,@Agent_M Thanks for remembering
27923,1695965310,sadness,@smileitsbubbles that is yo name girllll!
27934,1696001995,happiness,@llittizzio I'm in a good mood... See?  I'm smiling!!!!!
27936,1696002034,happiness,Time to get educated  Hope you all are off for a great start on this Monday morning
27940,1696002109,sadness,@scottharrison Thanks for the DM! I am on the ATL Twestival committee &amp; really hope you have a public speaking event soon!! Enjoy ATL
27941,1696002121,happiness,@FragDolls ok I just love it when big buff tattoed (preferably Christian)  men strut...fluffy dogs are optional
27949,1696002743,happiness,@erwin57 Peek-a-boo!! i can see you!!
27956,1696002967,happiness,@ileanedover HEYHEYHEYY happy star wars day   watcha doin this friday? up for a movie?
27958,1696003124,sadness,@denise183rd yo wake your ass up  and go to work  go get that paper  u aint sick dont lie
27959,1696003260,happiness,@EmilyYoung09 havin fun? x btw isnt it bowling? x  xx
27960,1696003267,happiness,happy star wars dayyyy =D and hbd to uncle LEE
27961,1696003446,sadness,@sbcvandy OMG! I KNOW!  I give myself a stroke everytime I go getting mad at them. (Quietly with the windows rolled up.    )
27962,1696003476,sadness,At school. Blagh. Yay I'm getting the IPhone in August!!
27966,1696003623,happiness,good morning tweeties! what to do today? I am all rested up from Richmond and ready to hit the beach!
27970,1696003662,happiness,@merlehenge the lost cost is a total plus.  Nutella is like peanut butter mixed with chocolatey goodness. yumm. ^^
27979,1696004197,happiness,@jtchan83 Woo Hoo! It's time to play &quot;Name That Twune&quot;
27981,1696004270,sadness,"Watching &quot;All the Kings Men&quot;, It be pretty good so far!"
27982,1696004287,happiness,@susiecheng We all need that simple reminder-thx!
27983,1696004348,happiness,@marimcfly morning!!!! happy #juddday
27986,1696004538,happiness,Back to reality tomorrow. But I think I will dig me out a cigar and smoke me a good one. Yes i bought 3 boxes of the &quot;GOOD&quot; Ones
27992,1696004660,happiness,"@spumante hahaha! Yes, I do"
27993,1696004661,happiness,"@k_griffiths There was a good atmos. I decided to stay til closing, very funny!"
27994,1696004693,happiness,@Doctor_Death Well I'm impressed with your technical skillz
27996,1696004757,happiness,16 days until I start moving!
27997,1696004790,happiness,@taylorswift13 i wish you could come to Swindon...2 hours away...its my dream to meet you  xoxo
28004,1696005125,sadness,"@PerezHilton hey perez! good luck! well, i'm still planning for a big present to be given for my mom! i love you mom!"
28005,1696005126,sadness,"@thisisbenwood -  I wanna go see them in Edinburgh  won't happen though haha , yir lucky! And have funnnn  xxx"
28006,1696005128,happiness,@CaroleCross Thank you for that!  I know it.
28010,1696005237,happiness,@DesiznTech thanks  glad you like it
28013,1696005325,sadness,idk why im so hyper im jumping everyhere. ugh lets let it be friday sweeney todd then cinco de mayo il those parties
28016,1696005590,sadness,@MissDeeeee don't encourage me... I've got years of this stuff. you will regret it !
28017,1696005593,happiness,"@dolliesierra Awwh....well at least you are up top, where the magic happens!  Today will be a good day, no worries."
28019,1696005707,sadness,@aweekes haha nope she won't  altho my train back from Leeds I booked an hour too early and they won't let me change it :/
28025,1696006038,sadness,"@Heart_song Glad you had a wondrous Beltaine! Mine was quiet, yet in sync with the season.  Miss you all..."
28029,1696042465,happiness,"In Whin Park on the swings, victory is all mine right now"
28030,1696042471,happiness,School. School. School.  today seems like it's going to be a great day!
28033,1696042570,sadness,"@nickiminaj Nicklaus!!!!!  Iï¿½m MAD I missed you out in VA last night, I was gonna snatch you up and make you wifey!!! 2009 is MINEE"
28042,1696042984,happiness,@PITCHERPARK i want her more on Survivor!!
28047,1696043349,happiness,Good Morning Tweeters... Happy Monday!  Grab a big cup of coffee it's a new week
28056,1696043631,happiness,@jkarney  #amtarot Thank you so much!
28057,1696043669,happiness,"@MrsVaught happy birthday, amber! hope it's a great one...and - you're far away from thirty...shhh...you're making us 29'ers feel sad!"
28058,1696043684,sadness,I'm up. I have a plan to transform my bedroom today. Random.
28059,1696043736,happiness,"@mcflyyerr yeah that's trueee  i can't wait till the tour dvd comes out, that tour was so epic (: and the backstage material is hilarious"
28060,1696043746,happiness,@RainbowSuicide SHOW ME SHOW ME!!!
28063,1696043806,sadness,Good morning scary world!
28074,1696044046,happiness,On an operations conference call with the great peeps @campusadvantage team. Y'all make Mondays a bit easier to handle.
28076,1696044159,happiness,"one of my favorite, most relaxing songs to wake up to: http://tinyurl.com/c8fr3e Good morning."
28080,1696044314,happiness,Listening to Miley Cyrus Breakout CD ! love it!
28083,1696044479,happiness,@SedzOz no actually it gets rid of the bacteria and they thaw out nicely
28089,1696044631,happiness,Just checking in to say Good Monday Morning to all my #mamo friends....
28092,1696044706,happiness,working my ass off and I am completely happy
28093,1696044896,happiness,@LarryWalksFast Cool. That'd be fantastic!
28094,1696044947,happiness,@artistico The John Lennon poster. My inner fan girl is dancing with joy.
28095,1696045002,happiness,@ BeardBurk: Their being optimistic
28101,1696045331,happiness,"Photo: jdperry: Seriously, theseï¿½pictures make my day.  Hahaha. Iï¿½always just go aroundï¿½saying ï¿½OMG did you... http://tumblr.com/xzn1pir8s"
28107,1696045448,happiness,@mirnygirly If it doesn't work out drop me a line. I would love to talk with you more about this
28108,1696045452,happiness,"Hey, thanks for the follow, wow this is exciting a new tweet."
28109,1696045471,happiness,MORNING EVERY1! Giveaway at http://tinyurl.com/dhc4hg  Mod Kid Emma pattern &amp;$25 GiftCert to HipFabric!! GO check it out
28132,1696085703,happiness,@clockworkmelt LOL I feel like drunk right now...
28133,1696085764,happiness,found rollo! and got happy  hmmm.. guess i really do need to be inserted back into the matrix 0_o
28136,1696085906,happiness,Getting ready to launch the podcast of chapter 1 of &quot;Turning Left at Albuquerque&quot; this morning. I know you're excited - so am I!
28138,1696086032,sadness,@orbicule wow great promo for orbicule. is there an english translation somewhere? my Norwegian isn't that good
28140,1696086164,happiness,Hitting the (fairly empty) shops in Orlando! Off to downtown Disney later  http://tinyurl.com/cdsuws
28142,1696086199,happiness,Even though it is already Monday. Thanks for the #followfriday complements - you know who you are!
28143,1696086227,happiness,Back from mountains
28146,1696086443,happiness,"@jensen_ackles New to Twitter. New to Supernatural - im only 1 day old :0) Jst ordered 1st season, after seein 1 gud random ep lastnte"
28149,1696086496,sadness,I  didnt know there was a starwars day
28152,1696086840,happiness,there.  She says it gives her an excuse to sleep in the other bed! LOL  They're different sizes or I would have switched them for her.
28155,1696086936,sadness,Big Sugar = yet another '90's bandwagon I was too late to get on. Next S&amp;D BNL should reunite them (kind of like they did for the Odds).
28160,1696087123,happiness,what a great day
28163,1696087202,happiness,"@LoveLauriexox - my son plays pitcher and catcher.  Beautiful weather this past weekend for baseball, but I am exhausted!"
28165,1696087271,happiness,@scottrmcgrew *dancing pirouette ballerina HUGS*  Morning my Awesome brudder!
28169,1696087364,happiness,@apizzle86: thanks!  and you being #80 just made my morning!
28172,1696087521,happiness,@VisitGalena - we wouldn't miss it for the world!  ICCVB meetings @VisitPeoria Mon-Wed....  the fun is just beginning
28173,1696087567,happiness,"@ZaraGreen no problem, keep it comin"
28175,1696087600,happiness,hey @star45 sending some Florida sunshine your way  Supertramp ï¿½ It's Raining Again ï¿½ @DJDolceVita you m... ? http://blip.fm/~5jucn
28184,1696087942,happiness,@missrogue wow! that is an *awesome* review; carry it with you everywhere; laminate it; read it when down;just plain cool
28192,1696088365,happiness,"@halfwelshdragon those cakes sure look good ,,took one if it's ok with you  ummm good tks"
28194,1696088433,sadness,(SINGZ) SO I THINK IM JST ABT DONE BEING UR GIRRRLFRIEND....IM LEAVIN....IM LEAVIN! JST LOVE CM!
28199,1696088693,happiness,Happy Birthday Mommy
28207,1696088937,happiness,@crazyfirebolt HAHA I LOVE THE WAY U PUT IT &quot;He lifts our feet off the ground spins us around and makes us crazier&quot;
28208,1696089008,happiness,@tractorqueen Will do
28214,1696089262,happiness,Happy Star Wars Day - May the 4th be with you
28217,1696089351,happiness,@robluketic  Thank you so much. That was so nice of you and I was happy to hear you voice  You've really started something Good!! xo
28219,1696089389,happiness,"Ah, that was easy  I just received the new link for the Reegie rig"
28223,1696133172,sadness,"desktop quad-core Win7 boot time = 2'25&quot;, laptop dual-core w/ SSD Win7 boot time = 0' 13&quot; =&gt; SSD for desktop arrives in 2 days"
28228,1696133547,happiness,@spazzyyarn he totally got you! ;) i think it's awesome.
28229,1696133620,happiness,"@infovestment LOL, very true. I've been keeping an eye out for that - they arent very tech savvy so I've been alright thus far"
28231,1696133746,happiness,@acousticalt I'll be listening!
28235,1696133809,happiness,Happy nurses week! It's our first one as rn's
28236,1696133820,happiness,Moving today!!  I'm so excited!
28238,1696133938,happiness,back to athens. ????? ? ??????
28241,1696134095,happiness,proud of the ceviche and bellinis turning out so well and LOVING the smell of fresh flowers in the house
28242,1696134156,happiness,@sabrina215 YES!! cant wait. hope these vip passes help since people already campin out hahah
28243,1696134180,sadness,@jordanknight I'm not having a good day... can u cheer me up with a tweet?  Even Tink will do. LOL.
28247,1696134386,sadness,@jimmyheartcore awwwww snaaaap Jimmaaayy.  You are the man with hookups.  Too bad I'm so far away!!
28249,1696134398,happiness,@zipvojames Well......minus being related to Greg...lol.....just kidding
28251,1696134518,happiness,@chetbuchanan SANJAYA FOREVER! HAHAHAHAHAHA!!!!
28261,1696134843,happiness,Um... happy star wars day btw. Cheers to all you scruffy looking nerfherders and hot ami's out there.
28264,1696134918,happiness,I've brush my teeth but im eating Chocolates right now ha-ha just sharing
28267,1696135064,happiness,my last full week of school!
28268,1696135084,happiness,out shopping....
28269,1696135090,happiness,@SoldierBeetle Your welcome hun!    They are all amazing people - make sure to say hello to them!
28270,1696135102,happiness,"No Evidence, No Conviction ! Absolutely hilarious.. Makes my day every time  http://bit.ly/lrolJ"
28272,1696135117,happiness,@cocosbutter its already good...I got to meet you!
28274,1696135176,happiness,yeah  just made twitter
28280,1696135306,happiness,Good Afternoon
28281,1696135315,happiness,@imjustcreative having a F**Kin' great day over there Graham isn't it
28287,1696135640,happiness,@ru5tyloxx  You're silly.
28288,1696135705,happiness,The seat was a nice place to go
28289,1696135707,happiness,haiszt.. im here in the office doing nothing but tweet haha! fun!
28290,1696135814,happiness,@allicandy95 testing.... Hey! I gotta add you as someone to follow
28291,1696135859,happiness,"@czarinas78 Ah  So you've seen both. (Either way, you get to experience the fantasy of sound and shock waves in the vacuum of space. Heh.)"
28294,1696136022,happiness,I am so happy. Keve is here for early Mother's day. Let's be quiet. He drove all night and is sleeping.
28300,1696136281,happiness,@shrinkingjes WHOO HOO. Congrats on getting under 200lbs
28302,1696136477,happiness,"Okay so yesterday was good went food shopping, cooked some chicken tacos and bakes some cookies!!!  Now I am back at work."
28304,1696136591,happiness,@meghanian I think I got it fixed! Woo hoo!
28306,1696136662,happiness,@VIVIatTheDisco Good luck on your first day !!!!
28310,1696136901,happiness,@dopenhagen are you in KL? I am  up for a drink?
28312,1696137023,happiness,@AsunUnique  Apple has done some impressive things for my almost 2 year old macbook. Except when I poured coffee into the keyboard.
28313,1696137120,happiness,my c key is stating to work.  yayness.
28324,1696175809,happiness,Just picked up my copies of the printed brochures I did for the BWRC. So excited
28325,1696175856,happiness,"all pugged in and ready to go. device updates on, so feel free to bombard me at any time.  Time to actually get something done."
28328,1696175909,happiness,Im fine also..up way to early..lol...soo those r all ur dogs? to kut3 ..i def want a pit! lol
28330,1696176064,sadness,@xxPat..not that school wouldnt suck all the time
28331,1696176102,sadness,"blerg, damn you Monday, why must you always come.  Decent weekend, new glasses, hair color and got carded at Gamestop = awesome ego boost"
28340,1696176315,happiness,Waking up .....working....Happy as can be!  Its gonna be a great day today... I can see it..and im not sore from Running yesterday!!!
28350,1696176811,happiness,Apparently today is Happy Star Wars day.  I'm suppose to say may the 4th be with you.
28352,1696176875,happiness,@richa_august84 haha...  may be.. hehe.. I might have been imported.  but i love the heat... love playing football on a hot day....
28373,1696177723,happiness,@jackalltimelow I just got my JAGK shirt in the mail! Omg I love it!!!  see you saturday!!
28377,1696177933,sadness,@t_rothlisberger That's fucking awesome!  *bookmark*
28380,1696178078,happiness,It is going to be a beautiful day!
28389,1696178305,happiness,@TSchryver ahh! Yay!  so you're gonna get it?
28398,1696178538,happiness,"I have a 4-H lamb meeting. It should be fun. And it is sunny! Yay! I can play with my horses this afternoon. Clap, clap, clap!!!"
28403,1696178721,happiness,@isaacn86 Thanks! Funny cause it's true!
28405,1696178748,happiness,lay by the pool and take a nap. my agenda for the day
28407,1696178797,sadness,@Afey umm how abt a comment like that :p &quot;i dont like this&quot;
28411,1696178883,happiness,shout out to Sanjeev! thank you for being my first follower  on twitter.
28412,1696178898,sadness,@jordanknight I have now officially resigned myself to never knowing what Tink! means....
28414,1696178907,happiness,@atxtraveler thanks! I will try #boarding out
28416,1696179036,happiness,"Yes, he's really back!: I couldn't wait for this day to arrive and finally it's here! Gale is back!!!  I'm pos.. http://tinyurl.com/dzzaf5"
28421,1696215760,sadness,@mickster09 You don't have to rub it in.
28424,1696215851,happiness,"Good mornin. Today will end early, woo. Gonna work on rick's surprise PROJECT DUE ON TUESDAY"
28426,1696215875,happiness,wishing you all a happy monday and a wonderful start to this week ! Make it a good one
28428,1696215889,happiness,"It's a good day! The lake is a mirror, the kids are happy, and I get to clean the cabin today... Err two outta three ain't bad!"
28435,1696216079,happiness,"Well, I'm here, good morning/brunch-ish I took my exam, think I did good"
28437,1696216127,happiness,"@juliannebritton Ohhh, i really want to see Coraline, it seems really good"
28439,1696216151,sadness,"@stii no, it makes you realise how doomed humanity in USA is"
28446,1696216458,happiness,i am listening this song &quot;shattered&quot; by Tynisha keli   www.myspace.com/tynishakeli
28454,1696216735,happiness,@mercedez000 Ta very much!  Happy B-Day to G-son
28455,1696216824,sadness,"@dragonblogger My pleasure  I really enjoy your random word poetry, and am disappointed when I miss out on participating!"
28456,1696216843,happiness,Shakti's celebrating her 4th Birthday today!
28458,1696216965,happiness,@esmeeworld Good luck tonight! have fun
28459,1696216980,happiness,@Jonasbrothers i can't wait! its most definately going to be amazing.  &lt;3 michelle
28464,1696217274,happiness,"@SWrightBoucher Hi Susan, read your blog.  It's really good.  I look forward for the tweet updates"
28467,1696217367,sadness,"@tuaw In case no one gave you a heads up, AT&amp;T just put out an iPhone app for account management (MyWireless) I'd love to see a review"
28474,1696217775,happiness,@sozah Morning Sunshine
28480,1696217846,happiness,@DuongSheahan so nice to meet you too! @NancyLoo is the best for bringing me along
28481,1696217897,happiness,@TheMandyMoore so looking forward to your new album
28482,1696217961,happiness,Feeling really good about my performance on the AP Government &amp; Politics exam this morning.  Going to lunch with Krista.
28487,1696218175,happiness,"@Blanquis26  Morning, hope you have a super day...enjoy !"
28489,1696218307,happiness,@wendaybird silly wendy. You know I don't speak French  just a few more hours to study before this ride begins!
28491,1696218459,sadness,@Etsy never noticed that before but you're right! guess that's because my heart is always dreaming of travel...
28493,1696218589,happiness,@MaddieWan Maddie starts working? WATCH OUT WORLD!
28499,1696218837,sadness,What am I doing atm? http://twitpic.com/4jmeh Oh yeah. Apple Juice  I'm such a rebel!
28504,1696219153,happiness,"@timhahnproject Heh.  When I moved into my house Pius was having a pep rally, so there was cheering and a band."
28506,1696219257,happiness,Happy Star Wars Day. MAY THE 4TH BE WITH YOU
28514,1750893502,happiness,I love how two of my favorite shows have the same acronym  lol.
28518,1750893717,happiness,@howie_d awww glad to know Little Sweet D and Leigh are doing good...thanks for the updates Howie
28519,1750893779,happiness,@jeg007jeg yay  coutch:couch
28520,1750893807,sadness,going to the lumberjack party
28521,1750893913,happiness,currently munching on baby carrots! nom nom nom nom...
28522,1750893914,happiness,Haha how exciting  wat does it look like?!
28525,1750894121,happiness,thinks SG is wonderful
28528,1750894214,happiness,@IvoryValentine have you seen &quot;The Fifth Element&quot;? makes &quot;super green&quot; a lot funnier
28530,1750894240,happiness,@KevinRButters Excellent then Chiang Mai is definitely a possible next vacation stop! thanks for the info.
28532,1750894293,happiness,about to take my mum out for jewellery shopping and a coffee for mothers day
28534,1750894405,happiness,show time baby! bye bye for now Tweeters
28535,1750894407,happiness,Well it would seem that you can enter nine 0s if you are an Individual without a SSN/ITIN or EIN according to Apple.  Hurray!
28542,1750894726,happiness,it's after 3 AM.!!  I think it's time to bed.!!  have a good night twitts.! ;))
28551,1750895106,happiness,http://twitpic.com/33hus that's my baby
28557,1750895344,happiness,Zapatos for trashcan nachos and then an epic night
28564,1750895499,sadness,Awww I wonder when ima get married. Shawna and Damon are so cute
28577,1750896085,happiness,just got home from dinner and am really really full. my mom said my dad bought me a sony a200k? holyyyyyyy
28582,1750896160,happiness,@DiscoStarChild hahaha n I'm a do the same for u
28584,1750896334,happiness,"@jtimberlake Went to your resteraunt in NYC, it was aaaaaaaaaamazing"
28590,1750896698,happiness,@CloneCommander *Everything* is better with lightsabers
28593,1750896756,happiness,My birthday is a week from today!
28594,1750896761,happiness,@NeilMcDaid looks class the water splash looks so real  looking forward to my review copy ;)
28595,1750896782,happiness,@PerezRevenge Aww ya not showing off all us mums should be proud of ours kids and let everyone know it
28596,1750896788,happiness,@LGDADON it makes perfect sense. I guess i am very down to earth. Thanks for your reply
28597,1750896820,happiness,OMG brings me back to my High School Days!  ? http://blip.fm/~5ygpg
28602,1750897011,happiness,Nina's High: Hanging out with Ninah and Taylor all day! theyre AWESOME  and getting to go home tomorrow to see my MOM  Nina's Low: NADA
28606,1750897126,happiness,"....ok, sOooooooooo I DID that!! i've got u in the palm of my hand"
28608,1750897226,sadness,"@KausarAzam  Hew how u been????Srry I haven't posted a vid in forever,I feel guilty lol,so in the next few days hopefully"
28618,1750928291,happiness,Thanks so much to everyone who came out to Speakeasy last night! What a hit. Wonderful to see you all having fun! June will be awesome.
28619,1750928301,sadness,I meant mamas
28633,1750928728,happiness,Watching next day air
28635,1750928862,happiness,Belting Next to Normal is a fabulous evening choice
28636,1750928877,happiness,"@allearsdeb http://twitpic.com/4w0yj - wow, fancy!"
28644,1750929333,happiness,baked a cake &amp; watching a movie.
28655,1750929670,happiness,"@_chloe yes! it's on youtube  its from may 7th, and it made me feel 100x better. it's halarious."
28662,1750930057,happiness,oh man had great nap (still alittle tired) having pizza for dinner.
28668,1750930371,happiness,@elengrey Yay!  Lucky!  What'd you do?
28669,1750930421,happiness,"twitter fam, i`m about to hop back on AIM i went ghost on y`all lolz sowwy"
28673,1750930618,happiness,@lancegross http://twitpic.com/4vd89 - such a good looking cpl!! can't wait to see what kind of kids y'all will have!
28675,1750930689,happiness,"just finished watching &quot;Role Models&quot; (hilarious), and debating whether to go to 251. Hmmm..."
28677,1750930722,happiness,Went shopping a lil... I deserve it... And now a night on the town in the big city of Norfolk
28682,1750930770,happiness,I wish I can see clips of your show that you hosted. Hottie Shawn in the 80's! and yes your still a Hottie!
28684,1750930778,sadness,If you save these pix from the Today show please credit www.wireimage.com Thanks
28686,1750930867,sadness,@kurliedoc poor grace!!! You need to date a cute male nurse.
28687,1750930968,happiness,"@elysion32  I am here to make friends.. real life, internet.. what ever level people are comfortable with.."
28692,1750931210,happiness,Haven't been on in foreverr!  Almost happy mother's dayy. Yay. :]
28693,1750931245,happiness,Enjoying d view @ sg flyer
28694,1750931264,sadness,ok shopping was far too fun ~ unpacking the bags now
28695,1750931288,sadness,@RedHotCopy I fell asleep on a plane watching Frost/Nixon - hope it works out better for you than it did for me
28704,1750931662,happiness,@EverRaven I figured you'd be bouncing about it
28711,1750963069,happiness,saw Hannah Montana Movie today!! was the best!!!!!! was AWESOMEEEEEE!!!!!!  Hannah  and Miley RockS! lol
28712,1750963128,happiness,At the @drakkardnoir concert! I hope @SongzYuuup makes a guest appearance
28718,1750963447,happiness,New Twitter coolness: conversations with neighbors (http://is.gd/ybd0) during a thunderstorm.
28721,1750963564,happiness,"@tenotch awesome, I'm glad you like it.  FYI - Platinum Notes 3.0 should be out as a free upgrade this summer"
28737,1750964239,sadness,"Slept in, woke up with an iced coffee, lazed about &amp; went out for a late lunch with the BF. It's been a sweet little laid-back Saturday."
28742,1750964413,happiness,@SweetWifey Her new cd is lovely.
28744,1750964507,happiness,"1 surprise party today, 2 parties tomorrow.  FunFunFun! But, need to finish bug project. O_O"
28747,1750964626,happiness,"@iamkeshia happy birthday keshia, keshia, bo beshia"
28749,1750964683,sadness,Just finished mowing the lawn.
28750,1750964688,happiness,"@Turch Aww, congrats to the family. ;) Send me piccies in the email!"
28754,1750964856,happiness,@Prince_Aries Me and that person have something in common then! LOL jk....
28755,1750964955,happiness,@lilcdawg its because we run on CPT!!!
28760,1750965135,happiness,Just sang &quot;Shine&quot; by Newsboys in the car with @hollyewallace Holla!
28764,1750965231,happiness,Less than 24 hrs until GRADUATION!!! Going out tonight to celebrate
28774,1750965542,happiness,going to another birthday party tonite
28777,1750965599,sadness,good morning. today is my last day of &quot;freedom&quot;. back to work tomorrow. i'm sorta stoked-not stoked. but well.
28778,1750965622,happiness,i cooked breakfast for my mom  HAPPY
28790,1750966033,happiness,@Iamme828 No becuz we're being honest! Lets look at the big picture..my happy ending with the smile on my face
28795,1750966258,happiness,LOL. My moms present cost 69 dollars.
28797,1750966313,happiness,"@fotojen @halgriffin hope you guys are having fun!  Can't wait for ya'll to be back, Wilmy isn't the same without you"
28799,1750966377,sadness,@Sobbee Naw.. it was pretty tame. Only 1 guy in costume.. a Voyager-style &quot;medical&quot; uni. Disappointed there weren't any more in costume.
28801,1750966493,happiness,@artcon http://twitpic.com/4vfcx - awesomeeeeee
28806,1750997738,sadness,"I'm in VA for the weekend, my youngest son turns 2 tomorrow......it makes me kinda sad, he is getting so big, check out my twipics"
28811,1750997821,happiness,I'm feeling better now that I have something in my tummy
28812,1750997850,happiness,"CSI NY comes back to aus with 'sex, lies and silicone' (s05e04) EVRYONE ON EAST COAST TUNE IN TONIGHT  pleaseee"
28817,1750997955,happiness,"Just came back from hanging out with some friends + cocktails. &lt;3 I'm not drunk, but feeling good.  Hope everyone's well?"
28820,1750998095,sadness,@yourfaveblonde I could have! I had extra tickets. Plus we had two Twitter Giveaways  We'll get you next time.
28833,1750998588,happiness,@theDebbyRyan Just left you a message! Hope you get it
28835,1750998745,happiness,definitely ready for a plate of pancakes.
28836,1750998766,happiness,"me &amp; kelly share the same last name, wouldnt that be sweet if we were related  @TheEllenShow"
28837,1750998798,happiness,"Family is here,hanging with them"
28841,1750999031,sadness,"At the apartment, nothin to do, a little hungry  http://myloc.me/Fim"
28848,1750999300,happiness,@WayneDaStar oh wow THANKS Wayne
28851,1750999454,happiness,Had a nice pre mother's day dinner out. Now a cocktail before retiring for the evening
28855,1750999620,happiness,Scratch that. Now we're watching 'marley and me'. Thinking I could stay awake better for this one.
28860,1750999802,happiness,"@jojowright http://twitpic.com/4w24f - ooh, nice score, jojo!"
28868,1750999943,happiness,"@ForetDeMichelle you don't need my physical presence, you have my energy already!!!"
28882,1751000556,happiness,Ok we found our way now... I think  tonight let's just let go its dance time!
28889,1751001098,sadness,"Nanay cried after reading the card I gave her. Hugged her and next thing I knew, I was crying, too! Haha We're such cry babies. Love her."
28890,1751001119,happiness,@paulwingz nothinbg home about to jump in the shower the streets is calling meeeeeeee  @STEFFSOFLII what is it 4 tonight @COKEbabyy tell m
28905,1751033610,happiness,chillin with my bros and a couple of yeunglings   doesn't get much better than this
28909,1751033803,happiness,Playing pacman on itouch!  lol
28910,1751033853,happiness,pythonkings.nl    equals ----&gt;       almost better than the sims....
28912,1751033991,happiness,At the reception eating some nasty ass pasta Woot! But other than that its beautiful!
28920,1751034267,happiness,@hnnhmllr lmao! You baked non-stop? Sounds like yummy fun!
28924,1751034328,happiness,Fun at the water park then dinner at the rainforest cafe (all free!) then party tonight  pretty good Saturday I think.
28928,1751034402,happiness,"@Jonasbrothers OMJ I loved it....it was a good laugh and Frankie did a great job, and you guys did too ~Agnes"
